/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913888973612.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_161891388929321.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_161891388961121.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913889922978.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913890232312.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913890553828.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913890870626.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913891176224.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913891487099.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913891801149.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913892115161.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913892431492.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913892763301.jpg,-0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913893080625.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913893395599.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913893706821.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_161891389402782.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913894339559.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913894650957.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913894956707.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_161891389526684.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913895578636.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913895907397.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913896223327.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913896547795.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913896861656.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913897169409.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913897473615.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913897792947.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913898104945.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_161891389842136.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913898737058.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913899055103.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913899380303.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913899698625.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913900011424.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913900329428.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913900647432.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913900964763.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913901286703.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913901595749.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913901901039.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913902233001.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913902559203.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913902874925.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913903196561.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913903510616.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913903822624.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913904128533.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913904452916.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913904762895.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913905085125.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913905402773.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913905721962.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913906044204.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913906358634.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913906673398.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_161891390698994.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913907298343.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913907607898.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913907927232.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_161891390823182.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913908545598.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913908888493.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913909205374.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913909515239.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913909839891.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913910160376.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913910480651.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913910794024.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913911106995.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913911412155.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913911719236.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913912048199.jpg,0.2
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913912359341.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913912663713.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_161891391297274.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913913287483.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913913591671.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913913901236.jpg,0.0
/home/user/Projects/catkin_ws/src/AnR2021G02/Data/IMG0/Image_1618913914206752.jpg,0.0
